,"美国iShares安硕MSCI英国指数ETF - 指数GARCH模型波动率预测"
2014-11-14,0.1478367954198142
2014-11-17,0.14097123408695833
2014-11-18,0.1365009046123871
2014-11-19,0.13000760623901975
2014-11-20,0.1269976702148508
2014-11-21,0.12415790446040881
2014-11-24,0.11963501393822795
2014-11-25,0.11734585037401196
2014-11-26,0.1157825380616611
2014-11-28,0.1481500130273366
2014-12-01,0.14003351398861633
2014-12-02,0.13620929968251066
2014-12-03,0.1291338477704432
2014-12-04,0.13638291285934614
2014-12-05,0.1300578772700831
2014-12-08,0.1412714633604395
2014-12-09,0.16015380232763754
2014-12-10,0.17284642084810437
2014-12-11,0.17761162461956143
2014-12-12,0.2362482533268765
2014-12-15,0.24687279072429186
2014-12-16,0.2405202735737676
2014-12-17,0.23226222422081472
2014-12-18,0.23072732998065054
2014-12-19,0.22155052606572614
2014-12-22,0.20956310553148425
2014-12-23,0.2135891879286028
2014-12-24,0.2048283388596412
2014-12-26,0.1926371366066263
2014-12-29,0.19818355128516593
2014-12-30,0.19881197147053292
2014-12-31,0.19732485803871747
2015-01-02,0.2039776664245378
2015-01-05,0.2462835122374212
2015-01-06,0.25299583237674095
2015-01-07,0.24124264548375354
2015-01-08,0.23583930970048228
2015-01-09,0.2292203080008401
2015-01-12,0.2221203889785897
2015-01-13,0.20955414670199204
2015-01-14,0.21452222821889577
2015-01-15,0.20423354866426816
2015-01-16,0.20083699360426605
2015-01-20,0.1935500958408443
2015-01-21,0.187480424578141
2015-01-22,0.1811669473165566
2015-01-23,0.17979833703346645
2015-01-26,0.17766191488329738
2015-01-27,0.16731866841449583
2015-01-28,0.1832495871755241
2015-01-29,0.17597957040520357
2015-01-30,0.20379869773872453
2015-02-02,0.19622330136861935
2015-02-03,0.19870325110576326
2015-02-04,0.20457708082774084
2015-02-05,0.2006289739793333
2015-02-06,0.20964359756501033
2015-02-09,0.20164480752055083
2015-02-10,0.19127438197521382
2015-02-11,0.18901333286305494
2015-02-12,0.18795343572278747
2015-02-13,0.1792547572590474
2015-02-17,0.16950741222731236
2015-02-18,0.162242518471577
2015-02-19,0.1547790404415275
2015-02-20,0.1495493229673742
2015-02-23,0.14507758682856564
2015-02-24,0.14088726344137714
2015-02-25,0.13332446212154767
2015-02-26,0.1332058795999636
2015-02-27,0.12790472329042427
2015-03-02,0.12189942493711772
2015-03-03,0.13503202020261715
2015-03-04,0.1370312492827822
2015-03-05,0.13253257652366077
2015-03-06,0.1762742408861828
2015-03-09,0.16853681734268036
2015-03-10,0.2213365274869921
2015-03-11,0.22236004047490188
2015-03-12,0.21132440370198613
2015-03-13,0.21903639971475064
2015-03-16,0.2112260012403776
2015-03-17,0.19885924469332572
2015-03-18,0.20387306050579612
2015-03-19,0.218499323568747
2015-03-20,0.2182948015872114
2015-03-23,0.20531575682348396
2015-03-24,0.21156979273989
2015-03-25,0.20547758417890744
2015-03-26,0.21656180272615022
2015-03-27,0.20695561263227436
2015-03-30,0.1960428453170378
2015-03-31,0.21937851945894793
2015-04-01,0.2092492580632008
2015-04-02,0.19894951419895449
2015-04-06,0.19169097631344048
2015-04-07,0.18213139103405543
2015-04-08,0.17554141049906147
2015-04-09,0.16610152317182406
2015-04-10,0.15789531987997618
2015-04-13,0.15508511882189083
2015-04-14,0.15312616445271526
2015-04-15,0.14901048862412336
2015-04-16,0.14330584817096614
2015-04-17,0.15581474384665914
2015-04-20,0.14805255742471995
2015-04-21,0.1424288588734741
2015-04-22,0.13659535746137202
2015-04-23,0.13304101051931316
2015-04-24,0.13002026303618988
2015-04-27,0.12537727114592978
2015-04-28,0.1213311804937214
2015-04-29,0.12091933691515182
2015-04-30,0.13730511483553698
2015-05-01,0.12998315167743857
2015-05-04,0.12442844931927746
2015-05-05,0.1533075203634838
2015-05-06,0.14665911332065254
2015-05-07,0.14341584263950757
2015-05-08,0.15701183547745692
2015-05-11,0.1513284038110493
2015-05-12,0.15852422969376007
2015-05-13,0.15231206045484383
2015-05-14,0.14923932926678543
2015-05-15,0.14660698891935542
2015-05-18,0.14934211047122645
2015-05-19,0.15617183997123169
2015-05-20,0.1507201719744242
2015-05-21,0.14808529366550888
2015-05-22,0.160362546749545
2015-05-26,0.18809536836402962
2015-05-27,0.1811134561538706
2015-05-28,0.17213303576013528
2015-05-29,0.1783959932285476
2015-06-01,0.18859890773808843
2015-06-02,0.17948930553099815
2015-06-03,0.16896890601527845
2015-06-04,0.1790371447493508
2015-06-05,0.1862074359417475
2015-06-08,0.17795231271326598
2015-06-09,0.17767099256772334
2015-06-10,0.18192248349228304
2015-06-11,0.17214657707895328
2015-06-12,0.17319946535714248
2015-06-15,0.1742346383472586
2015-06-16,0.1641259065473821
2015-06-17,0.15819072539185094
2015-06-18,0.15483352427688263
2015-06-19,0.1561133680374618
2015-06-22,0.1538046570166196
2015-06-23,0.14527363133067198
2015-06-24,0.14622104759575483
2015-06-25,0.13926637986247795
2015-06-26,0.14414088108513837
2015-06-29,0.20598010486452328
2015-06-30,0.2036496432601835
2015-07-01,0.1921890943836304
2015-07-02,0.18322964607289943
2015-07-06,0.20392255883055213
2015-07-07,0.207651366477565
2015-07-08,0.23187342150406115
2015-07-09,0.22541264560800486
2015-07-10,0.22838507219168247
2015-07-13,0.21710831490295346
2015-07-14,0.21019029378161114
2015-07-15,0.20102217191145857
2015-07-16,0.1919010026029046
2015-07-17,0.18419163498921443
2015-07-20,0.17332672846390426
2015-07-21,0.1756195592751559
2015-07-22,0.18120839384531834
2015-07-23,0.19696950931552834
2015-07-24,0.2128884552999528
2015-07-27,0.2080081536863399
2015-07-28,0.2043808210180202
2015-07-29,0.19605094337952061
2015-07-30,0.1873900765782436
2015-07-31,0.17752661659593472
2015-08-03,0.17852858594634083
2015-08-04,0.17030513556554894
2015-08-05,0.1642956347563745
2015-08-06,0.15986717111402204
2015-08-07,0.1557958283138544
2015-08-10,0.15122260664331905
2015-08-11,0.16704123921954125
2015-08-12,0.16455885755558708
2015-08-13,0.16460877254873144
2015-08-14,0.15750700784409563
2015-08-17,0.16031185982328322
2015-08-18,0.15629937581449263
2015-08-19,0.1812869493372317
2015-08-20,0.20045757556151375
2015-08-21,0.2496394439987399
2015-08-24,0.3172154094617725
2015-08-25,0.296994393886484
2015-08-26,0.28339358002608317
2015-08-27,0.27330324696205127
2015-08-28,0.25748955784652705
2015-08-31,0.2504731243067807
2015-09-01,0.3185178764214028
2015-09-02,0.3069578596485192
2015-09-03,0.2859019580205774
2015-09-04,0.3146094779246169
2015-09-08,0.3131058651638452
2015-09-09,0.3001903436155134
2015-09-10,0.2844909791188466
2015-09-11,0.2706522588119301
2015-09-14,0.27457681548156976
2015-09-15,0.26042554713391697
2015-09-16,0.25643826625525296
2015-09-17,0.2505163324017019
2015-09-18,0.2697549754870149
2015-09-21,0.25190573236828095
2015-09-22,0.30390355377981354
2015-09-23,0.2827674981322995
2015-09-24,0.263816029080873
2015-09-25,0.24928421610683657
2015-09-28,0.2886393278817008
2015-09-29,0.26993829294859223
2015-09-30,0.2651397827561907
2015-10-01,0.24942085157420182
2015-10-02,0.248587291710578
2015-10-05,0.2414458895901937
2015-10-06,0.22663026982289897
2015-10-07,0.2218763899111395
2015-10-08,0.21398495087271907
2015-10-09,0.21033836739881764
2015-10-12,0.20474792306638911
2015-10-13,0.22905116109725357
2015-10-14,0.21931435520731424
2015-10-15,0.21644418495307285
2015-10-16,0.2070153298671381
2015-10-19,0.20061609905488645
2015-10-20,0.19249842181171253
2015-10-21,0.1930459603306943
2015-10-22,0.18686379424596944
2015-10-23,0.17875203383458327
2015-10-26,0.17681565315322056
2015-10-27,0.18692460512195821
2015-10-28,0.18154795399563167
2015-10-29,0.18285365952039354
2015-10-30,0.17625336762740165
2015-11-02,0.17139470236853882
2015-11-03,0.1612142053294312
2015-11-04,0.1521235543891872
2015-11-05,0.17868371722123982
2015-11-06,0.19022940151301534
2015-11-09,0.19359195024587156
2015-11-10,0.18510282007576223
2015-11-11,0.1769213011482789
2015-11-12,0.21052703864349587
2015-11-13,0.2126578011736226
2015-11-16,0.21084221114378401
2015-11-17,0.1999134452706971
2015-11-18,0.1939931112178987
2015-11-19,0.186768830375949
2015-11-20,0.19509905791674137
2015-11-23,0.19927130049256966
2015-11-24,0.18721934515428687
2015-11-25,0.17990741618955014
2015-11-27,0.1694072560429452
2015-11-30,0.15937997992219727
2015-12-01,0.1559117115549695
2015-12-02,0.17739561888614952
2015-12-03,0.19193901531476085
2015-12-04,0.18426515785682326
2015-12-07,0.1958080488641874
2015-12-08,0.22261058465400968
2015-12-09,0.2090608198587196
2015-12-10,0.20173857737180562
2015-12-11,0.22748424560834976
2015-12-14,0.21877352673484057
2015-12-15,0.20771076235958505
2015-12-16,0.2043940136109666
2015-12-17,0.21894480126278407
2015-12-18,0.2324574928884849
2015-12-21,0.22120134176808243
2015-12-22,0.21108457925675198
2015-12-23,0.21331032886384102
2015-12-24,0.200861585177455
2015-12-28,0.1979241127301067
2015-12-29,0.18922326812524934
2015-12-30,0.19092532676415666
2015-12-31,0.1989680698001566
2016-01-04,0.22007146930031618
2016-01-05,0.210920004741134
2016-01-06,0.2358553370182664
2016-01-07,0.28051584981957794
2016-01-08,0.27416019623570453
2016-01-11,0.2571104805331747
2016-01-12,0.240366679887209
2016-01-13,0.2586605775915611
2016-01-14,0.25237786669991485
2016-01-15,0.3260778870147438
2016-01-19,0.3053487894195751
2016-01-20,0.32763738248252444
2016-01-21,0.3124911691552259
2016-01-22,0.3078126839491836
2016-01-25,0.32289049475015524
2016-01-26,0.3138676045723738
2016-01-27,0.3073424435381485
2016-01-28,0.2932577630686015
2016-01-29,0.2857424644675691
2016-02-01,0.26692171886154187
2016-02-02,0.3134226105436556
2016-02-03,0.2995330766376228
2016-02-04,0.2803100083835752
2016-02-05,0.2931320187219404
2016-02-08,0.3275956922793705
2016-02-09,0.3231344884100117
2016-02-10,0.3016149810602915
2016-02-11,0.30683538909324004
2016-02-12,0.3033876787214669
2016-02-16,0.29056824258683195
2016-02-17,0.28383904171202384
2016-02-18,0.274630270727755
2016-02-19,0.2585202475629327
2016-02-22,0.24165678388987968
2016-02-23,0.2763621428488352
2016-02-24,0.2681237274095674
2016-02-25,0.2603484142452187
2016-02-26,0.2442160314148111
2016-02-29,0.23199668618322983
2016-03-01,0.23192628829005135
2016-03-02,0.2199396880965325
2016-03-03,0.2107850127499581
2016-03-04,0.20123967799616455
2016-03-07,0.1905577802137714
2016-03-08,0.20649623047406945
2016-03-09,0.19653487018847315
2016-03-10,0.19968137018760665
2016-03-11,0.19952324075154754
2016-03-14,0.1946024316394839
2016-03-15,0.2073475690718365
2016-03-16,0.20148859421813434
2016-03-17,0.20097283697057172
2016-03-18,0.19572173818970648
2016-03-21,0.1947793705709103
2016-03-22,0.20722356622739607
2016-03-23,0.2161254635622559
2016-03-24,0.2086091541615564
2016-03-28,0.19961018010111609
2016-03-29,0.19400213916346384
2016-03-30,0.18684740833096936
2016-03-31,0.1917965109171697
2016-04-01,0.1992387341859007
2016-04-04,0.1887219287735265
2016-04-05,0.2198014076388047
2016-04-06,0.21414917043967274
2016-04-07,0.23098979977479522
2016-04-08,0.22635979501669462
2016-04-11,0.21475352011084708
2016-04-12,0.21049238276004192
2016-04-13,0.20455336711968347
2016-04-14,0.19412731801578054
2016-04-15,0.18825151792216713
2016-04-18,0.1818544571903587
2016-04-19,0.18145694365330858
2016-04-20,0.1763652822978491
2016-04-21,0.18042479873897602
2016-04-22,0.17025067400747637
2016-04-25,0.16731475248763927
2016-04-26,0.16249766890635692
2016-04-27,0.15441232619192033
2016-04-28,0.15274677986785842
2016-04-29,0.14633374156359155
2016-05-02,0.14128938941052863
2016-05-03,0.1816437744597926
2016-05-04,0.20332449926164825
2016-05-05,0.19182896131710667
2016-05-06,0.1815070015178478
2016-05-09,0.18426242264770099
2016-05-10,0.17827128877079448
2016-05-11,0.17249521036828822
2016-05-12,0.16586581926364458
2016-05-13,0.17539492238944662
2016-05-16,0.17280260414704404
2016-05-17,0.16500961062919942
2016-05-18,0.16161395113046395
2016-05-19,0.16715510043070775
2016-05-20,0.15985061901663064
2016-05-23,0.1566306889469621
2016-05-24,0.16343590303235087
2016-05-25,0.16108801072705567
2016-05-26,0.15764360653068046
2016-05-27,0.15560507279648694
2016-05-31,0.1849108304021157
2016-06-01,0.18460005092090306
2016-06-02,0.1759101770790991
2016-06-03,0.17155165752623902
2016-06-06,0.16252813910212596
2016-06-07,0.1562627402805928
2016-06-08,0.1486521923148125
2016-06-09,0.16157184531965957
2016-06-10,0.24202044789645358
2016-06-13,0.2518474037984112
2016-06-14,0.2842544627618008
2016-06-15,0.26823150821631675
2016-06-16,0.2543490019638371
2016-06-17,0.2500301509818366
2016-06-20,0.25733683840445387
2016-06-21,0.24588131771242808
2016-06-22,0.23382740557941448
2016-06-23,0.2346726946195488
2016-06-24,0.658273177335975
2016-06-27,0.6837841764767594
2016-06-28,0.6505796707552428
2016-06-29,0.6113291323010871
2016-06-30,0.5763797498177743
2016-07-01,0.5298298632580085
2016-07-05,0.5340544017232701
2016-07-06,0.5080762659286497
2016-07-07,0.47829478608908127
2016-07-08,0.4477381516020273
2016-07-11,0.42150889955017556
2016-07-12,0.4006636789128758
2016-07-13,0.37448488941478
2016-07-14,0.3518580639974022
2016-07-15,0.3387949131849532
2016-07-18,0.3179153094772254
2016-07-19,0.31695926678360425
2016-07-20,0.2995110755881992
2016-07-21,0.28369086908111796
2016-07-22,0.267967664467189
2016-07-25,0.250672302418915
2016-07-26,0.23483720233387215
2016-07-27,0.22329610027942717
2016-07-28,0.21515112363173938
2016-07-29,0.2037173188513927
2016-08-01,0.21295349069691252
2016-08-02,0.2043826704982592
2016-08-03,0.1978018463007866
2016-08-04,0.1877728830262773
2016-08-05,0.176674286753902
2016-08-08,0.16683118413534082
2016-08-09,0.157748460024179
2016-08-10,0.14935829176848536
2016-08-11,0.14611429457790912
2016-08-12,0.14159898177600008
2016-08-15,0.1344129462514679
2016-08-16,0.12997431084641303
2016-08-17,0.12289643737716728
2016-08-18,0.12195307966591086
2016-08-19,0.1322497428352887
2016-08-22,0.12538786304902083
2016-08-23,0.12270466788186994
2016-08-24,0.1223010452939794
2016-08-25,0.12194696306181634
2016-08-26,0.12818561401342976
2016-08-29,0.12344690372787807
2016-08-30,0.12304453827781224
2016-08-31,0.12014238253006305
2016-09-01,0.11750076527410365
2016-09-02,0.12396209969180097
2016-09-06,0.11839072379202689
2016-09-07,0.12462658480436668
2016-09-08,0.12034863206534588
2016-09-09,0.15628496127267014
2016-09-12,0.15094864941429587
2016-09-13,0.19345646021779683
2016-09-14,0.18229513762028873
2016-09-15,0.17764574410888656
2016-09-16,0.19893412376965394
2016-09-19,0.19108569177204243
2016-09-20,0.17974983616126053
2016-09-21,0.1752515472114298
2016-09-22,0.16994971138545661
2016-09-23,0.17761119897123603
2016-09-26,0.18742167644112034
2016-09-27,0.17747848883738
2016-09-28,0.17353342271735436
2016-09-29,0.1783057060219891
2016-09-30,0.17128027557194084
2016-10-03,0.16228056815281366
2016-10-04,0.15463164915372274
2016-10-05,0.14608490312143826
2016-10-06,0.15850955643115022
2016-10-07,0.17300642878228545
2016-10-10,0.16518445689591982
2016-10-11,0.20221568485159602
2016-10-12,0.1896095503923787
2016-10-13,0.18437200438244414
2016-10-14,0.1795749280940967
2016-10-17,0.18329819311711723
2016-10-18,0.18041390412049732
2016-10-19,0.1714363065397759
2016-10-20,0.16378561475294465
2016-10-21,0.1567291134409941
2016-10-24,0.15804784718559123
2016-10-25,0.15144750575694538
2016-10-26,0.15325484540463966
2016-10-27,0.14569616920152706
2016-10-28,0.13879439095294882
2016-10-31,0.1323161990082847
2016-11-01,0.13161561077622974
2016-11-02,0.13508992604928025
2016-11-03,0.12801944680399147
2016-11-04,0.14209606201439925
2016-11-07,0.14300118475033693
2016-11-08,0.13710674687994023
2016-11-09,0.1370200033571741
2016-11-10,0.1294289426673957
2016-11-11,0.14218898691530227
2016-11-14,0.1434360921107376
2016-11-15,0.13848538897659926
2016-11-16,0.15209260692091514
2016-11-17,0.14710957915785092
2016-11-18,0.16087433356505318
2016-11-21,0.1594620983180643
2016-11-22,0.1519099416101527
2016-11-23,0.14382953285052413
2016-11-25,0.13825995559090853
2016-11-28,0.15709878497302263
2016-11-29,0.1507402343105516
2016-11-30,0.1423190843140863
2016-12-01,0.135115349387107
2016-12-02,0.1325483668703617
2016-12-05,0.12953096494661034
2016-12-06,0.12442081385363142
2016-12-07,0.12589696787452825
2016-12-08,0.12284887691794338
2016-12-09,0.11911692726057033
2016-12-12,0.12114521236928845
2016-12-13,0.12023423938296444
2016-12-14,0.13825106986927804
2016-12-15,0.13369100179144444
2016-12-16,0.12841264143377784
2016-12-19,0.13379472769881479
2016-12-20,0.1273815953739001
2016-12-21,0.12100789676711186
2016-12-22,0.12168384461381881
2016-12-23,0.11617393924628708
2016-12-27,0.11063234843390066
2016-12-28,0.11272743889577197
2016-12-29,0.11017546623454788
2016-12-30,0.10837642898711877
2017-01-03,0.10513511706370997
2017-01-04,0.10561532104765861
2017-01-05,0.1042441837226423
2017-01-06,0.11207710595835352
2017-01-09,0.12286971636656446
2017-01-10,0.1181954922998335
2017-01-11,0.11634566412204626
2017-01-12,0.11134275028038422
2017-01-13,0.10689512168476166
2017-01-17,0.10221504272855342
2017-01-18,0.10614590317105979
2017-01-19,0.10638346187260499
2017-01-20,0.10153737794526704
2017-01-23,0.10180182159470429
2017-01-24,0.0967046433218178
2017-01-25,0.0980610638326956
2017-01-26,0.10208688534772721
2017-01-27,0.10010004475523475
2017-01-30,0.11688809879538635
2017-01-31,0.11433136420073016
2017-02-01,0.1111832217558027
2017-02-02,0.11365823929658599
2017-02-03,0.10830032077514823
2017-02-06,0.11101499736522089
2017-02-07,0.10771956089773112
2017-02-08,0.10387283802804273
2017-02-09,0.10144542118794718
2017-02-10,0.0980443199782629
2017-02-13,0.0963573212579096
2017-02-14,0.09662209312574428
2017-02-15,0.09336198776804187
2017-02-16,0.0895599582402761
2017-02-17,0.090900972272028
2017-02-21,0.08802299381411656
2017-02-22,0.08419685433553915
2017-02-23,0.08399093951135445
2017-02-24,0.09803209760073484
2017-02-27,0.09319025700146986
2017-02-28,0.09298200793701973
2017-03-01,0.09127114527604001
2017-03-02,0.09126943343748771
2017-03-03,0.08763202839145057
2017-03-06,0.09723189846958662
2017-03-07,0.10673503698411313
2017-03-08,0.11090137294010387
2017-03-09,0.10611882321247254
2017-03-10,0.10369886633902996
2017-03-13,0.10470399877750611
2017-03-14,0.11776492720670274
2017-03-15,0.12103173914308593
2017-03-16,0.12031358526783249
2017-03-17,0.1164460347113632
2017-03-20,0.1160294374717037
2017-03-21,0.11264121696785774
2017-03-22,0.10801505561726106
2017-03-23,0.10337798372961236
2017-03-24,0.10298044202662951
2017-03-27,0.09888929082565007
2017-03-28,0.09578795644547387
