,"美国iShares安硕MSCI德国指数ETF - 指数GARCH模型波动率预测"
2006-04-19,0.18025970265148003
2006-04-20,0.1741464624963711
2006-04-21,0.16648257206086167
2006-04-24,0.16184907414007657
2006-04-25,0.15337742154567602
2006-04-26,0.14938429797003433
2006-04-27,0.14251091326631796
2006-04-28,0.14527716998895596
2006-05-01,0.1424777363660723
2006-05-02,0.14322647492694918
2006-05-03,0.16166726941468393
2006-05-04,0.16304441112776605
2006-05-05,0.16489862340238015
2006-05-08,0.16195693872137742
2006-05-09,0.1567450144661705
2006-05-10,0.1505138933122122
2006-05-11,0.17192319215277502
2006-05-12,0.20078535404755002
2006-05-15,0.2187534831722686
2006-05-16,0.20774515445612685
2006-05-17,0.2983640253113636
2006-05-18,0.2805504788803612
2006-05-19,0.26650116997867007
2006-05-22,0.28553584573569746
2006-05-23,0.27261859511045833
2006-05-24,0.2627427197849638
2006-05-25,0.25993434170959406
2006-05-26,0.2460099583350235
2006-05-30,0.27186826957186455
2006-05-31,0.26207115369685385
2006-06-01,0.25071648130906754
2006-06-02,0.237522638921009
2006-06-05,0.27155015006440336
2006-06-06,0.28254809077394244
2006-06-07,0.2852153439070206
2006-06-08,0.30480183660863985
2006-06-09,0.2926027942450311
2006-06-12,0.3126367751880767
2006-06-13,0.34528266159771187
2006-06-14,0.33038149948203815
2006-06-15,0.33024303050935083
2006-06-16,0.32866185601617964
2006-06-19,0.3153457702269051
2006-06-20,0.3027152107179288
2006-06-21,0.294771701491171
2006-06-22,0.285765746022857
2006-06-23,0.2718369378874034
2006-06-26,0.2560351436814876
2006-06-27,0.26965467249799324
2006-06-28,0.2534986934877575
2006-06-29,0.263785938215061
2006-06-30,0.2560227911729735
2006-07-03,0.2490086456330382
2006-07-05,0.28120426028067214
2006-07-06,0.26942435301954426
2006-07-07,0.2670121480382494
2006-07-10,0.25356141267945326
2006-07-11,0.24684788271322078
2006-07-12,0.2654151254167705
2006-07-13,0.2884621292301643
2006-07-14,0.28854375543407623
2006-07-17,0.3004103293829958
2006-07-18,0.28170766762727634
2006-07-19,0.28229102217392604
2006-07-20,0.2750186444588803
2006-07-21,0.2702791024108227
2006-07-24,0.26607157458097624
2006-07-25,0.25116752497088474
2006-07-26,0.2406329827766759
2006-07-27,0.22778790398087428
2006-07-28,0.22769822133692658
2006-07-31,0.21812555833739428
2006-08-01,0.22499834399390586
2006-08-02,0.21876045255027246
2006-08-03,0.20706261661632697
2006-08-04,0.1960179706047382
2006-08-07,0.19533702874775177
2006-08-08,0.18676275860031624
2006-08-09,0.1769628876346676
2006-08-10,0.17456098533177453
2006-08-11,0.1789578833133651
2006-08-14,0.17361661210840396
2006-08-15,0.1792583420652997
2006-08-16,0.17732635337140387
2006-08-17,0.1730491017023781
2006-08-18,0.16575882600935615
2006-08-21,0.16245144874700254
2006-08-22,0.16727822452429364
2006-08-23,0.16706115167806068
2006-08-24,0.1604656785733323
2006-08-25,0.15439379378718562
2006-08-28,0.15225933074856202
2006-08-29,0.14716411124999193
2006-08-30,0.1407343301401616
2006-08-31,0.1337398788693933
2006-09-01,0.12967836797245716
2006-09-05,0.12514023669467786
2006-09-06,0.1564557784167782
2006-09-07,0.17129609102370083
2006-09-08,0.16299571773516014
2006-09-11,0.15722259570430708
2006-09-12,0.15746266757552407
2006-09-13,0.15054615292328133
2006-09-14,0.14458263505691132
2006-09-15,0.14666074566836215
2006-09-18,0.1412470499514946
2006-09-19,0.15283258605415273
2006-09-20,0.15304286928831412
2006-09-21,0.14592673627543376
2006-09-22,0.14461970280705186
2006-09-25,0.14078841401194914
2006-09-26,0.13452168866023057
2006-09-27,0.12868233864831646
2006-09-28,0.12521578957942964
2006-09-29,0.12308986327070155
2006-10-02,0.11925269053568562
2006-10-03,0.11566335720529644
2006-10-04,0.1198067418804134
2006-10-05,0.12172288593358277
2006-10-06,0.1376842566163612
2006-10-09,0.13307680519158852
2006-10-10,0.12683128778026342
2006-10-11,0.1267443612946943
2006-10-12,0.1283295255192662
2006-10-13,0.1305290036735131
2006-10-16,0.1261608373466188
2006-10-17,0.13332654124366985
2006-10-18,0.1282793629544519
2006-10-19,0.12598713934366476
2006-10-20,0.12409433911343419
2006-10-23,0.11844661683644661
2006-10-24,0.1134325730996172
2006-10-25,0.1123459793673098
2006-10-26,0.11368935306351251
2006-10-27,0.1181470419435036
2006-10-30,0.11483455943225454
2006-10-31,0.11262584641191381
2006-11-01,0.10966632354556252
2006-11-02,0.10911481292656833
2006-11-03,0.11468860082850432
2006-11-06,0.12087874354078966
2006-11-07,0.11893027251293088
2006-11-08,0.11455778960856394
2006-11-09,0.10997715380932534
2006-11-10,0.10920301149693629
2006-11-13,0.10657760834246563
2006-11-14,0.10299067025706746
2006-11-15,0.09959298589760225
2006-11-16,0.09529760731518919
2006-11-17,0.09192643645872497
2006-11-20,0.08849533411429102
2006-11-21,0.08906628857205177
2006-11-22,0.09023819280105291
2006-11-24,0.08925688208760152
2006-11-27,0.12704820990474444
2006-11-28,0.12789674366456716
2006-11-29,0.12696018147435045
2006-11-30,0.12089817169833462
2006-12-01,0.12289512504570718
2006-12-04,0.12158754919809842
2006-12-05,0.12242878043989494
2006-12-06,0.12285956373030145
2006-12-07,0.1203874888848505
2006-12-08,0.12094332176685077
2006-12-11,0.12082990921125449
2006-12-12,0.11692626291813145
2006-12-13,0.11480088048442834
2006-12-14,0.10994629598126533
2006-12-15,0.11390942243730325
2006-12-18,0.11000492188988638
2006-12-19,0.10786937767503807
2006-12-20,0.10515288869070596
2006-12-21,0.10187120810120984
2006-12-22,0.12082053418190139
2006-12-26,0.11919041001691369
2006-12-27,0.11993191218353853
2006-12-28,0.1147731529583465
2006-12-29,0.1110355953737359
2007-01-03,0.10997098981094969
2007-01-04,0.1113606287697766
2007-01-05,0.1407696096464006
2007-01-08,0.13929969748710871
2007-01-09,0.13507484325365698
2007-01-10,0.14957068803746273
2007-01-11,0.14729832585606667
2007-01-12,0.14608129777627252
2007-01-16,0.14199743293454287
2007-01-17,0.1452492226485223
2007-01-18,0.1483233603988259
2007-01-19,0.14903155893970915
2007-01-22,0.16354248989177095
2007-01-23,0.1593218629065076
2007-01-24,0.15449009560486393
2007-01-25,0.16850175073274462
2007-01-26,0.15998920963615015
2007-01-29,0.15424342034589353
2007-01-30,0.15444436707112372
2007-01-31,0.15098848538878717
2007-02-01,0.14797819109585034
2007-02-02,0.1430964540441167
2007-02-05,0.1438570903362083
2007-02-06,0.13874763954748925
2007-02-07,0.13613726572838167
2007-02-08,0.12968322605487573
2007-02-09,0.13554568248380322
2007-02-12,0.1355707136515848
2007-02-13,0.13582123545307634
2007-02-14,0.13898633429226057
2007-02-15,0.1327471111550078
2007-02-16,0.12629657097482894
2007-02-20,0.123583466855401
2007-02-21,0.12894210096008207
2007-02-22,0.12418239005591736
2007-02-23,0.12160477112350485
2007-02-26,0.11796142674620379
2007-02-27,0.23472906424215986
2007-02-28,0.22080088043302726
2007-03-01,0.23261544230768516
2007-03-02,0.23725018946251655
2007-03-05,0.2605603538529989
2007-03-06,0.25945017093846745
2007-03-07,0.24485680958470402
2007-03-08,0.2389301178169048
2007-03-09,0.22467319466282576
2007-03-12,0.2159767487485632
2007-03-13,0.2543375583746923
2007-03-14,0.23929313404274685
2007-03-15,0.22842589432899243
2007-03-16,0.21842382562348825
2007-03-19,0.21387151282954914
2007-03-20,0.20656388842196016
2007-03-21,0.20768928715752288
2007-03-22,0.19603063332040735
2007-03-23,0.18748680913600296
2007-03-26,0.1783087445976781
2007-03-27,0.17025148809922339
2007-03-28,0.18812959575781796
2007-03-29,0.18708422381376788
2007-03-30,0.17759126329862063
2007-04-02,0.1745148555281183
2007-04-03,0.17096181678959776
2007-04-04,0.16419705722088931
2007-04-05,0.16436816845119373
2007-04-09,0.16239691376377816
2007-04-10,0.1589684346025965
2007-04-11,0.1617402027944815
2007-04-12,0.15976341633803404
2007-04-13,0.15587903463904312
2007-04-16,0.15856956832885685
2007-04-17,0.15086483685736712
2007-04-18,0.14432975618353966
2007-04-19,0.15427960435520957
2007-04-20,0.15363993816713153
2007-04-23,0.15644002518537256
2007-04-24,0.14951600556462175
2007-04-25,0.14957010677271043
2007-04-26,0.14213655293414149
2007-04-27,0.13617009054854887
2007-04-30,0.13063870284107998
2007-05-01,0.12808272670426718
2007-05-02,0.12478819271068879
2007-05-03,0.12172009102855617
2007-05-04,0.12070035675175116
2007-05-07,0.11596727296957533
2007-05-08,0.13580380303953202
2007-05-09,0.13119835623970294
2007-05-10,0.18120651643911703
2007-05-11,0.18607571039767656
2007-05-14,0.18456086800836194
2007-05-15,0.17593674886162927
2007-05-16,0.1684891877836676
2007-05-17,0.16470825115943646
2007-05-18,0.16601251880505882
2007-05-21,0.166418228568868
2007-05-22,0.1598361148176469
2007-05-23,0.15925976893113966
2007-05-24,0.17870910105531837
2007-05-25,0.1767742458617771
2007-05-29,0.16848133546479266
2007-05-30,0.16131882345219356
2007-05-31,0.16426503218883806
2007-06-01,0.16023520961386734
2007-06-04,0.15187835329631408
2007-06-05,0.158150703823916
2007-06-06,0.2065794423460379
2007-06-07,0.24989299149836114
2007-06-08,0.238285934121173
2007-06-11,0.23067478925968485
2007-06-12,0.2429926739636403
2007-06-13,0.23635393713665953
2007-06-14,0.23182684745300747
2007-06-15,0.23131483999086613
2007-06-18,0.22169106883228293
2007-06-19,0.20998163919733553
2007-06-20,0.21001691931842065
2007-06-21,0.20124775477008436
2007-06-22,0.21201907367027148
2007-06-25,0.21686349900340537
2007-06-26,0.20431743537936256
2007-06-27,0.19666779095723833
2007-06-28,0.18940423437716486
2007-06-29,0.183353658267295
2007-07-02,0.1791570260972201
2007-07-03,0.1771440024386939
2007-07-05,0.16929662134844864
2007-07-06,0.16241491310837192
2007-07-09,0.1569956565004268
2007-07-10,0.18671417728710374
2007-07-11,0.18203700393051958
2007-07-12,0.18780341210957804
2007-07-13,0.18219184504252653
2007-07-16,0.17957163027605447
2007-07-17,0.1815880645857541
2007-07-18,0.1956182568166888
2007-07-19,0.1896755925257649
2007-07-20,0.21164714030669068
2007-07-23,0.2038203355899504
2007-07-24,0.24447633750528905
2007-07-25,0.235429174063029
2007-07-26,0.2888949345350313
2007-07-27,0.33530929005919297
2007-07-30,0.33374883370582736
2007-07-31,0.31317294135988183
2007-08-01,0.2957746297436614
2007-08-02,0.27766651652657004
2007-08-03,0.2950804575026954
2007-08-06,0.2923609454082402
2007-08-07,0.2821277455338273
2007-08-08,0.2670997633843954
2007-08-09,0.3062533656957912
2007-08-10,0.30693380458984965
2007-08-13,0.2899561318544583
2007-08-14,0.2831355880139408
2007-08-15,0.3120786131730273
2007-08-16,0.2955105622477816
2007-08-17,0.2814120445183539
2007-08-20,0.26543848100831197
2007-08-21,0.2560075342641306
2007-08-22,0.2552427362335704
2007-08-23,0.24082842274117067
2007-08-24,0.2357721433927257
2007-08-27,0.25117264182231314
2007-08-28,0.2659008973283091
2007-08-29,0.2639778399790407
2007-08-30,0.2573187703996737
2007-08-31,0.25376179145017086
2007-09-04,0.24426019159904055
2007-09-05,0.24357170525329908
2007-09-06,0.23618829860939347
2007-09-07,0.254789955845987
2007-09-10,0.2596507608307744
2007-09-11,0.2571596290244641
2007-09-12,0.24453178689078442
2007-09-13,0.23161102823484034
2007-09-14,0.2245712154306513
2007-09-17,0.22275277776045804
2007-09-18,0.2332270464590246
2007-09-19,0.22289714130064567
2007-09-20,0.21475862450667726
2007-09-21,0.20683314144498216
2007-09-24,0.2024800790201347
2007-09-25,0.19395179813551613
2007-09-26,0.1856790230478392
2007-09-27,0.17992779551809107
2007-09-28,0.17303497565521256
2007-10-01,0.17192289899835916
2007-10-02,0.17263510882783956
2007-10-03,0.17840249101399902
2007-10-04,0.1697503072162168
2007-10-05,0.16835609760267076
2007-10-08,0.17539643097851224
2007-10-09,0.17098016727094403
2007-10-10,0.16753570843256074
2007-10-11,0.1624897596773409
2007-10-12,0.15530367825650493
2007-10-15,0.149822584278873
2007-10-16,0.16117066606550956
2007-10-17,0.15796321483180825
2007-10-18,0.1515890411606327
2007-10-19,0.18561644646959494
2007-10-22,0.1904885382378688
2007-10-23,0.18901453277459912
2007-10-24,0.1810742146193102
2007-10-25,0.17586912975277952
2007-10-26,0.1711931540687302
2007-10-29,0.1693348717777883
2007-10-30,0.17111784360492624
2007-10-31,0.16989157601246743
2007-11-01,0.2260096228039859
2007-11-02,0.2264279170067154
2007-11-05,0.25080546883989596
2007-11-06,0.24299967407385553
2007-11-07,0.24375584669910996
2007-11-08,0.23663694977750202
2007-11-09,0.23949340283189433
2007-11-12,0.2702929011276471
2007-11-13,0.2645496618784458
2007-11-14,0.25475860103242837
2007-11-15,0.28949601448033785
2007-11-16,0.27569779324470484
2007-11-19,0.2994258746334391
2007-11-20,0.29482837583923294
2007-11-21,0.2971970316137091
2007-11-23,0.285795815224786
2007-11-26,0.30243553957827113
2007-11-27,0.2902973558267453
2007-11-28,0.28993470782229575
2007-11-29,0.2785674905655719
2007-11-30,0.262272669563567
2007-12-03,0.25223578968893373
2007-12-04,0.23838770186400138
2007-12-05,0.22775050823214427
2007-12-06,0.21956659582003815
2007-12-07,0.2073454421973148
2007-12-10,0.20183305279363933
2007-12-11,0.24028326533489594
2007-12-12,0.2399029453758332
2007-12-13,0.24800427173740375
2007-12-14,0.28354875136385277
2007-12-17,0.3065386787992667
2007-12-18,0.29622559038678614
2007-12-19,0.29134726084176593
2007-12-20,0.27571159496836545
2007-12-21,0.27121089137422194
2007-12-24,0.25790066692430247
2007-12-26,0.243439240057966
2007-12-27,0.22917621866153565
2007-12-28,0.22307264915269195
2007-12-31,0.22923218098687628
2008-01-02,0.21826339958866214
2008-01-03,0.2106430554278968
2008-01-04,0.23683957101802058
2008-01-07,0.2232549609751147
2008-01-08,0.22287775124493694
2008-01-09,0.2116916068246448
2008-01-10,0.20123109998208527
2008-01-11,0.2168472882007059
2008-01-14,0.21493303980542405
2008-01-15,0.2587227759591335
2008-01-16,0.29812828715168915
2008-01-17,0.30677830431762937
2008-01-18,0.2930909230938413
2008-01-22,0.4163821682060844
2008-01-23,0.4226650248127943
2008-01-24,0.4113332809292241
2008-01-25,0.4163773264720354
2008-01-28,0.4026729680522396
2008-01-29,0.37806356132269614
2008-01-30,0.3551290976532337
2008-01-31,0.3359465957559326
2008-02-01,0.3183389834751628
2008-02-04,0.29926331549322915
2008-02-05,0.3930408894758916
2008-02-06,0.37171633862395664
2008-02-07,0.3583630684096786
2008-02-08,0.3402461450185733
2008-02-11,0.3204005056175786
2008-02-12,0.3144236727729005
2008-02-13,0.30285985868054555
2008-02-14,0.2979143561495485
2008-02-15,0.28409404428815466
2008-02-19,0.27502734918549465
2008-02-20,0.2618850236267817
2008-02-21,0.26396972553685016
2008-02-22,0.24937598841909378
2008-02-25,0.2400910552269701
2008-02-26,0.2365676664297131
2008-02-27,0.22738197553895956
2008-02-28,0.23177792647273382
2008-02-29,0.2722741427311819
2008-03-03,0.2562968177718951
2008-03-04,0.26918742392615597
2008-03-05,0.2595513590794701
2008-03-06,0.2560264822240075
2008-03-07,0.2685506499712857
2008-03-10,0.27144104111206174
2008-03-11,0.27396765429517406
2008-03-12,0.25842314137863115
2008-03-13,0.2459479261957702
2008-03-14,0.2687471666827392
2008-03-17,0.28888110841659415
2008-03-18,0.28632771992945427
2008-03-19,0.3287379466991908
2008-03-20,0.3088910429261425
2008-03-24,0.30838584014185866
2008-03-25,0.2905518507943118
2008-03-26,0.2756876471661362
2008-03-27,0.260523067692671
2008-03-28,0.24688764246110012
2008-03-31,0.23552618453157181
2008-04-01,0.23604923469479835
2008-04-02,0.22530518502688746
2008-04-03,0.2137932608853703
2008-04-04,0.20345818636761706
2008-04-07,0.19497708788470508
2008-04-08,0.19133115689819055
2008-04-09,0.1896630369892879
2008-04-10,0.18145826296975295
2008-04-11,0.20781270894726336
2008-04-14,0.1967116722515469
2008-04-15,0.18787874068132351
2008-04-16,0.19599463564087669
2008-04-17,0.20689490375550576
2008-04-18,0.20304066489252837
2008-04-21,0.19544820183363162
2008-04-22,0.20315704959464242
2008-04-23,0.1966384458848269
2008-04-24,0.20200758797629362
2008-04-25,0.19450794225429457
2008-04-28,0.18454072721217937
2008-04-29,0.19391463482677115
2008-04-30,0.1850622457445062
2008-05-01,0.18337372330843915
2008-05-02,0.18557971871947648
2008-05-05,0.18034461012184422
2008-05-06,0.17246080250306153
2008-05-07,0.19183717158048386
2008-05-08,0.18543708366990674
2008-05-09,0.18016825136521697
2008-05-12,0.1778574788981335
2008-05-13,0.17812796523847682
2008-05-14,0.16897315644799918
2008-05-15,0.1661791828118071
2008-05-16,0.1689046145017951
2008-05-19,0.16575973817546893
2008-05-20,0.16724085983993267
2008-05-21,0.17913775481455604
2008-05-22,0.1748289323882063
2008-05-23,0.19474870577233627
2008-05-27,0.18475069796891158
2008-05-28,0.17687842265239703
2008-05-29,0.17718617666172495
2008-05-30,0.17092083430641217
2008-06-02,0.19140397801508724
2008-06-03,0.19365676440548107
2008-06-04,0.19405396053675383
2008-06-05,0.19352665862872742
2008-06-06,0.23018671377818486
2008-06-09,0.21857393074198028
2008-06-10,0.24169588577383772
2008-06-11,0.2607113783477814
2008-06-12,0.24924706297166271
2008-06-13,0.240837002970889
2008-06-16,0.23065244763496442
2008-06-17,0.22065183343901765
2008-06-18,0.2209107602630528
2008-06-19,0.2142561691060493
2008-06-20,0.2648164828706854
2008-06-23,0.2490240783538813
2008-06-24,0.24262880537974052
2008-06-25,0.23497237199296434
2008-06-26,0.26144663853260763
2008-06-27,0.2457767572412005
2008-06-30,0.2419691616714824
2008-07-01,0.2386310809597107
2008-07-02,0.24066863858841267
2008-07-03,0.22690369851547154
2008-07-07,0.21602341539749806
2008-07-08,0.20533465757148744
2008-07-09,0.19492790359514978
2008-07-10,0.18486319374066867
2008-07-11,0.20477598296675323
2008-07-14,0.19627665475038034
2008-07-15,0.20562580382821607
2008-07-16,0.2021971157064314
2008-07-17,0.2020741923155948
2008-07-18,0.19443025690462892
2008-07-21,0.18692871689497043
2008-07-22,0.17839867712514015
2008-07-23,0.16873310048713028
2008-07-24,0.20755802176740848
2008-07-25,0.2001226493928161
2008-07-28,0.22064766484148432
2008-07-29,0.21531375153482418
2008-07-30,0.20567181722345917
2008-07-31,0.1957725251407868
2008-08-01,0.2131018911225332
2008-08-04,0.20966282932365482
2008-08-05,0.21042107784155087
2008-08-06,0.2001438033015262
2008-08-07,0.22050182856384662
2008-08-08,0.22095130956842052
2008-08-11,0.22293314692974664
2008-08-12,0.2188346828087358
2008-08-13,0.23511866450794586
2008-08-14,0.23220639526076794
2008-08-15,0.2371928784765681
2008-08-18,0.23641859317744027
2008-08-19,0.23652542611736269
2008-08-20,0.22396742263106034
2008-08-21,0.21386721207328627
2008-08-22,0.2039010554165917
2008-08-25,0.22195519818197545
2008-08-26,0.2111711741692033
2008-08-27,0.20273312802795698
2008-08-28,0.20009658167994776
